,spk,filename,stage,trigger start,trigger end,trigger score,SNR,NetSpeech,NetSpeechAccum,NoiseLevel,PlosiveRatio,SaturationRatio,SpeechRatio
166,spk00036,RAW_SPK00036_M_P2141_L001_01_01_99_20180323_161928.wav,train,992,1520,0.00819287,25.06206131,2830,2830,50.12788391,0.096153848,0,80.85713959
167,spk00037,RAW_SPK00037_F_P2105_L001_01_01_99_20180323_201727.wav,train,592,1328,0.008306455,44.10852051,1770,1770,39.45597458,0,0,71.08433533
168,spk00037,RAW_SPK00037_F_P2119_L001_01_01_99_20180323_201757.wav,train,608,1248,0.006371807,43.66115189,3910,3910,46.31214905,0,0,67.76429749
169,spk00037,RAW_SPK00037_F_P2136_L001_01_01_99_20180323_201826.wav,train,528,1200,0.003995805,41.9288559,3120,3120,44.34708786,0,0,81.67539215
170,spk00037,RAW_SPK00037_F_P2140_L001_01_01_99_20180323_201921.wav,train,448,1104,0.017981619,42.69526672,3100,3100,44.22122192,0,0,76.16707611
171,spk00037,RAW_SPK00037_F_P2141_L001_01_01_99_20180323_201942.wav,train,736,1360,0.005701929,39.75590134,3140,3140,45.11156845,0,0,85.79235077
172,spk00038,RAW_SPK00038_M_P2105_L001_01_01_99_20180323_203737.wav,train,272,672,0.00656126,36.00064087,2160,2160,48.62182236,0,0,68.57142639
173,spk00038,RAW_SPK00038_M_P2119_L001_01_01_99_20180323_203755.wav,train,560,1216,0.015003351,29.86143303,2970,2970,54.55579376,0,0,73.51485443
174,spk00038,RAW_SPK00038_M_P2136_L001_01_01_99_20180323_203809.wav,train,0,560,0.007973802,51.32994461,480,480,38.74290466,0,0,57.1428566
175,spk00038,RAW_SPK00038_M_P2140_L001_01_01_99_20180323_203837.wav,train,0,832,0.005871563,28.81211281,3920,3920,52.62847519,0,0,71.66362
133,spk00029,RAW_SPK00029_F_P2119_L001_01_01_99_20180323_001819.wav,train,304,1056,0.006346421,23.46203423,3640,3640,49.81201935,0,0,73.98374176
177,spk00039,RAW_SPK00039_M_P2105_L001_01_01_99_20180323_213724.wav,train,400,1120,0.003182076,27.62061119,1280,1280,50.87214279,0,0,70.32967377
178,spk00039,RAW_SPK00039_M_P2119_L001_01_01_99_20180323_213738.wav,train,576,1216,0.055400521,31.55740166,3510,3510,50.77922821,0,0,85.19417572
179,spk00039,RAW_SPK00039_M_P2136_L001_01_01_99_20180323_213754.wav,train,496,1200,0.019271344,30.95339584,2730,2730,50.77558899,0,0,78
180,spk00039,RAW_SPK00039_M_P2140_L001_01_01_99_20180323_213822.wav,train,496,1184,0.003623601,25.11402893,3220,3220,57.70581818,0,0,77.59036255
134,spk00029,RAW_SPK00029_F_P2136_L001_01_01_99_20180323_001835.wav,train,576,1296,0.030828237,17.55497742,3030,3030,54.5754776,0,0,81.45161438
182,spk00040,RAW_SPK00040_M_P2105_L001_01_01_99_20180323_231557.wav,train,432,1248,0.003115049,25.52057838,1920,1920,50.90735626,1.597576499,0,64.64646149
183,spk00040,RAW_SPK00040_M_P2119_L001_01_01_99_20180323_231617.wav,train,592,1408,0.048098177,29.86217117,4090,4090,50.60758209,0,0,66.2884903
184,spk00040,RAW_SPK00040_M_P2136_L001_01_01_99_20180323_231648.wav,train,896,1664,0.006850962,24.7067318,3220,3220,50.94713211,0,0,70.7692337
136,spk00029,RAW_SPK00029_F_P2141_L001_01_01_99_20180323_001926.wav,train,480,1088,0.005047062,19.06959343,2760,2760,52.47092438,0,2.248665571,80
137,spk00030,RAW_SPK00030_M_P2136_L001_01_01_99_20180323_010307.wav,train,384,1056,0.005426728,18.57082558,820,820,53.97994232,8.430233002,0,60.74074173
187,spk00041,RAW_SPK00041_M_P2105_L001_01_01_99_20180324_004513.wav,train,848,1504,0.004580274,33.52316284,2110,2110,41.02833557,0.061331775,0,57.49318695
188,spk00041,RAW_SPK00041_M_P2119_L001_01_01_99_20180324_004529.wav,train,864,1456,0.014642386,35.80539322,4610,4610,42.32614517,0,0,66.61849976
189,spk00041,RAW_SPK00041_M_P2136_L001_01_01_99_20180324_004548.wav,train,832,1392,0.005774015,34.84651184,3550,3550,41.90821838,0,0,62.17162704
190,spk00041,RAW_SPK00041_M_P2140_L001_01_01_99_20180324_004631.wav,train,736,1312,0.013651341,32.92941666,3740,3740,44.52784348,0,0,62.02321625
139,spk00031,RAW_SPK00031_F_P2119_L001_01_01_99_20180323_022828.wav,train,0,832,0.006410474,21.24868774,780,780,58.55913925,0,0,69.02655029
192,spk00042,RAW_SPK00042_M_P2105_L001_01_01_99_20180324_035329.wav,train,480,1040,0.005623762,27.46001434,1120,1120,49.70298004,19.91150475,0,67.46987915
193,spk00042,RAW_SPK00042_M_P2119_L001_01_01_99_20180324_035358.wav,train,512,1072,0.00538808,26.20336914,3270,3270,49.5941391,0,0,72.50554657
194,spk00042,RAW_SPK00042_M_P2140_L001_01_01_99_20180324_035434.wav,train,528,1136,0.023299662,24.58739281,2750,2750,48.85728073,0,0,77.24719238
481,spk00031,RAW_SPK00031_F_P2119_L001_01_01_99_20180323_022828.wav,train,0,832,0.006410474,21.24868774,780,780,58.55913925,0,0,69.02655029
196,spk00043,RAW_SPK00043_F_P2105_L001_01_01_99_20180324_072530.wav,train,320,1024,0.012544756,40.79016113,1550,1550,37.02821732,0,0,72.09302521
197,spk00043,RAW_SPK00043_F_P2119_L001_01_01_99_20180324_072553.wav,train,448,1152,0.012180598,35.76274109,4690,4690,41.66184616,0,0,73.85826874
198,spk00043,RAW_SPK00043_F_P2136_L001_01_01_99_20180324_072615.wav,train,336,1008,0.004398285,34.9076004,3200,3200,42.59462738,0,0,79.80049896
199,spk00043,RAW_SPK00043_F_P2140_L001_01_01_99_20180324_072720.wav,train,464,1136,0.00946658,35.58852005,4320,4320,42.0120697,0,0,83.72093201
200,spk00043,RAW_SPK00043_F_P2141_L001_01_01_99_20180324_072735.wav,train,480,1200,0.0189557,38.64010239,2980,2980,37.23935318,0,0,78.01046753
201,spk00044,RAW_SPK00044_F_P2105_L001_01_01_99_20180324_084712.wav,train,656,1264,0.012766051,33.06595612,1290,1290,38.21652222,0,0,62.31884003
202,spk00044,RAW_SPK00044_F_P2119_L001_01_01_99_20180324_084728.wav,train,528,1184,0.011923261,32.98384094,3450,3450,42.72457504,0,0,60
203,spk00044,RAW_SPK00044_F_P2136_L001_01_01_99_20180324_084748.wav,train,592,1232,0.007259471,33.79094696,2680,2680,38.75874329,0,0,73.82920074
204,spk00044,RAW_SPK00044_F_P2140_L001_01_01_99_20180324_084822.wav,train,288,960,0.004240639,34.3294487,3470,3470,39.87243652,0,0,85.46797943
205,spk00044,RAW_SPK00044_F_P2141_L001_01_01_99_20180324_084834.wav,train,352,1008,0.004194692,32.44780731,2530,2530,39.52273178,0,0,85.18518829
206,spk00045,RAW_SPK00045_M_P2105_L001_01_01_99_20180324_091815.wav,train,624,1120,0.004186708,37.74662018,1800,1800,43.92475891,0,0,70.86614227
207,spk00045,RAW_SPK00045_M_P2119_L001_01_01_99_20180324_091827.wav,train,800,1248,0.009433276,34.32531738,3980,3980,49.54190445,0,0,65.35303497
208,spk00045,RAW_SPK00045_M_P2136_L001_01_01_99_20180324_091850.wav,train,560,1072,0.003713689,42.7939949,3280,3280,40.21321106,0,0,84.75452423
209,spk00045,RAW_SPK00045_M_P2140_L001_01_01_99_20180324_091917.wav,train,608,1312,0.008379171,33.83421707,3650,3650,49.18745804,0,0,83.90804291
210,spk00045,RAW_SPK00045_M_P2141_L001_01_01_99_20180324_091925.wav,train,912,1312,0.005155017,29.64002419,3380,3380,51.82514191,0,0,89.18206024
211,spk00046,RAW_SPK00046_F_P2105_L001_01_01_99_20180324_110618.wav,train,496,1248,0.006616962,30.36293221,1700,1700,54.94062424,0,0,81.33971405
212,spk00046,RAW_SPK00046_F_P2119_L001_01_01_99_20180324_110630.wav,train,496,1280,0.01013834,33.30679321,3110,3110,51.32311249,0,0,61.9521904
213,spk00046,RAW_SPK00046_F_P2136_L001_01_01_99_20180324_110645.wav,train,624,1312,0.018479928,29.11512756,2570,2570,52.15679932,0,0,72.3943634
214,spk00046,RAW_SPK00046_F_P2140_L001_01_01_99_20180324_110712.wav,train,464,1088,0.027674645,30.78594398,3080,3080,52.80112076,0,0,80
140,spk00031,RAW_SPK00031_F_P2136_L001_01_01_99_20180323_022848.wav,train,240,944,0.031193004,19.56933975,3150,3150,58.98981094,0,0,78.94736481
216,spk00047,RAW_SPK00047_M_P2105_L001_01_01_99_20180324_135727.wav,train,640,1344,0.0063524,29.97537231,1370,1370,46.16225433,0,0,52.09125519
217,spk00047,RAW_SPK00047_M_P2119_L001_01_01_99_20180324_135754.wav,train,672,1312,0.037345932,30.77407646,2780,2780,46.22649765,0,0,66.34844971
218,spk00047,RAW_SPK00047_M_P2136_L001_01_01_99_20180324_135821.wav,train,656,1456,0.033963554,27.52660179,2250,2250,47.30633926,0,0,59.21052551
219,spk00047,RAW_SPK00047_M_P2140_L001_01_01_99_20180324_135920.wav,train,800,1552,0.004519863,30.83784103,3810,3810,44.48417664,0,0,67.67317963
220,spk00047,RAW_SPK00047_M_P2141_L001_01_01_99_20180324_135936.wav,train,432,1120,0.003740448,27.79412842,2620,2620,47.06971359,0,0,76.60818481
221,spk00048,RAW_SPK00048_F_P2105_L001_01_01_99_20180324_191536.wav,train,480,1360,0.009364214,30.25295448,1930,1930,55.45261765,0,5.500637531,81.09243774
222,spk00048,RAW_SPK00048_F_P2136_L001_01_01_99_20180324_191614.wav,train,512,1488,0.003352825,25.57196236,3810,3810,60.23893356,0,0,93.15403748
223,spk00048,RAW_SPK00048_F_P2140_L001_01_01_99_20180324_191707.wav,train,816,1808,0.90315648,42.03827667,4310,4310,45.35180664,0,0,67.23869324
224,spk00048,RAW_SPK00048_F_P2141_L001_01_01_99_20180324_191719.wav,train,944,1920,0.005119893,36.79413986,4540,4540,47.86452103,0,0,83.76383972
225,spk00049,RAW_SPK00049_F_P2105_L001_01_01_99_20180324_194932.wav,train,320,1088,0.005907816,28.60688782,1430,1430,46.62258911,0,0,74.09326172
226,spk00049,RAW_SPK00049_F_P2119_L001_01_01_99_20180324_194943.wav,train,336,1088,0.990670779,30.47543144,3180,3180,47.50070953,0,0,74.8235321
482,spk00031,RAW_SPK00031_F_P2136_L001_01_01_99_20180323_022848.wav,train,240,944,0.031193004,19.56933975,3150,3150,58.98981094,0,0,78.94736481
228,spk00049,RAW_SPK00049_F_P2140_L001_01_01_99_20180324_195019.wav,train,320,736,0.004189344,33.18174744,3500,3500,47.05408096,0,0,86.63366699
141,spk00031,RAW_SPK00031_F_P2140_L001_01_01_99_20180323_023003.wav,train,432,1056,0.004514825,21.22168732,3920,3920,58.79747772,0,0,86.72566223
230,spk00050,RAW_SPK00050_F_P2105_L001_01_01_99_20180325_014919.wav,train,592,1376,0.986615776,41.84703827,2210,2210,35.62899399,0,0,63.50574875
231,spk00050,RAW_SPK00050_F_P2119_L001_01_01_99_20180325_014933.wav,train,528,1312,0.995139559,38.96908188,4900,4900,38.57054138,0,1.567540288,73.46327209
232,spk00050,RAW_SPK00050_F_P2136_L001_01_01_99_20180325_014950.wav,train,736,1536,0.993615678,38.45868683,3430,3430,39.02642441,0,0,78.66972351
233,spk00050,RAW_SPK00050_F_P2140_L001_01_01_99_20180325_015022.wav,train,464,864,0.003221055,40.87625885,4410,4410,37.64642715,0,1.2429775,74.61928558
234,spk00050,RAW_SPK00050_F_P2141_L001_01_01_99_20180325_015031.wav,train,720,1488,0.99402402,40.71632385,3260,3260,36.92950439,0,2.389481783,81.29676056
483,spk00031,RAW_SPK00031_F_P2140_L001_01_01_99_20180323_023003.wav,train,432,1056,0.004514825,21.22168732,3920,3920,58.79747772,0,0,86.72566223
236,spk00051,RAW_SPK00051_M_P2119_L001_01_01_99_20180325_103122.wav,train,416,1072,0.022095803,29.65760422,4270,4270,48.6657753,0,0,85.5711441
149,spk00033,RAW_SPK00033_M_P2136_L001_01_01_99_20180323_032448.wav,train,832,1632,0.003211941,20.879776,2850,2850,59.22032928,0,0,69.34306335
238,spk00051,RAW_SPK00051_M_P2141_L001_01_01_99_20180325_103238.wav,train,0,560,0.016401456,27.020998,2610,2610,51.94108963,0,0,82.07546997
239,spk00052,RAW_SPK00052_M_P2119_L001_01_01_99_20180325_120542.wav,train,432,832,0.005676944,37.26934814,4510,4510,38.69900513,0,0,77.89292145
240,spk00052,RAW_SPK00052_M_P2136_L001_01_01_99_20180325_120557.wav,train,336,880,0.014077354,30.11091042,2530,2530,44.59291458,0,0,73.97660828
241,spk00052,RAW_SPK00052_M_P2141_L001_01_01_99_20180325_120630.wav,train,320,992,0.99202721,33.74682999,2370,2370,44.81545639,0,0,77.19869995
242,spk00053,RAW_SPK00053_F_P2105_L001_01_01_99_20180325_204109.wav,train,384,832,0.00395407,36.21895218,2250,2250,47.7444725,0,0,61.98347092
243,spk00053,RAW_SPK00053_F_P2119_L001_01_01_99_20180325_204126.wav,train,336,1120,0.026615167,38.93587112,5720,5720,48.07329941,0,0,64.55982208
244,spk00053,RAW_SPK00053_F_P2136_L001_01_01_99_20180325_204153.wav,train,672,1536,0.030972207,34.96661377,3640,3640,47.24779129,0,0,69.46565247
245,spk00053,RAW_SPK00053_F_P2140_L001_01_01_99_20180325_204233.wav,train,368,1168,0.003628068,38.03371429,3920,3920,48.32634735,0,0,77.62376404
246,spk00053,RAW_SPK00053_F_P2141_L001_01_01_99_20180325_204251.wav,train,688,1536,0.010404504,25.52919197,2850,2850,55.27013779,0,0,83.8235321
247,spk00054,RAW_SPK00054_F_P2136_L001_01_01_99_20180325_233817.wav,train,864,1536,0.005261177,37.09613037,2940,2940,37.65360641,0,0,75.77319336
248,spk00054,RAW_SPK00054_F_P2140_L001_01_01_99_20180325_233901.wav,train,1168,1936,0.003367117,41.28209305,4060,4060,39.06481934,0,0,70.97901917
249,spk00054,RAW_SPK00054_F_P2141_L001_01_01_99_20180325_233911.wav,train,1808,2480,0.021108479,36.02800369,3180,3180,40.6944313,0,0,76.8115921
250,spk00055,RAW_SPK00055_F_P2105_L001_01_01_99_20180326_074417.wav,train,528,1392,0.008244773,38.52327347,2180,2180,48.2038002,1.490384579,0,65.86103058
251,spk00055,RAW_SPK00055_F_P2119_L001_01_01_99_20180326_074433.wav,train,656,1520,0.007058092,37.78491592,4500,4500,49.69659805,0,0,61.98347092
252,spk00055,RAW_SPK00055_F_P2136_L001_01_01_99_20180326_074453.wav,train,640,1504,0.010601049,35.00065613,4080,4080,44.8805809,0,0,75.13812256
253,spk00055,RAW_SPK00055_F_P2140_L001_01_01_99_20180326_074529.wav,train,1088,1936,0.003406985,24.9767437,3950,3950,53.84582901,0,0,76.55038452
254,spk00055,RAW_SPK00055_F_P2141_L001_01_01_99_20180326_074539.wav,train,544,1296,0.003696904,32.091259,2960,2960,48.58855438,0,0,77.89473724
255,spk00056,RAW_SPK00056_F_P2119_L001_01_01_99_20180326_132524.wav,train,688,1392,0.004635313,36.07639694,3540,3540,44.28781509,0,0,67.68642426
256,spk00056,RAW_SPK00056_F_P2136_L001_01_01_99_20180326_132544.wav,train,624,1264,0.007756381,32.51369858,2780,2780,43.6933136,0.645089269,0,82.9850769
257,spk00056,RAW_SPK00056_F_P2140_L001_01_01_99_20180326_132625.wav,train,64,992,0.00853512,35.55804825,580,580,43.77090836,37.78601837,0,44.96123886
258,spk00056,RAW_SPK00056_F_P2141_L001_01_01_99_20180326_132638.wav,train,512,1088,0.005198237,30.65883064,2790,2790,43.51937866,22.2142849,0,82.78931427
491,spk00033,RAW_SPK00033_M_P2136_L001_01_01_99_20180323_032448.wav,train,832,1632,0.003211941,20.879776,2850,2850,59.22032928,0,0,69.34306335
151,spk00033,RAW_SPK00033_M_P2141_L001_01_01_99_20180323_032619.wav,train,816,1568,0.992722365,23.59757614,2650,2650,54.82117462,0,0,75.07082367
493,spk00033,RAW_SPK00033_M_P2141_L001_01_01_99_20180323_032619.wav,train,816,1568,0.992722365,23.59757614,2650,2650,54.82117462,0,0,75.07082367
161,spk00035,RAW_SPK00035_M_P2141_L001_01_01_99_20180323_143700.wav,train,496,1120,0.019162297,21.11979103,2460,2460,63.3266716,5.866533756,0,83.67346954
503,spk00035,RAW_SPK00035_M_P2141_L001_01_01_99_20180323_143700.wav,train,496,1120,0.019162297,21.11979103,2460,2460,63.3266716,5.866533756,0,83.67346954
264,spk00058,RAW_SPK00058_F_P2105_L001_01_01_99_20180326_145304.wav,train,256,784,0.011043901,27.48464966,1330,1330,53.52944183,0,0,81.0975647
265,spk00058,RAW_SPK00058_F_P2119_L001_01_01_99_20180326_145313.wav,train,624,1024,0.019095903,25.56841278,3120,3120,53.258461,0,0,65.13569641
266,spk00058,RAW_SPK00058_F_P2140_L001_01_01_99_20180326_151329.wav,train,320,848,0.003605992,24.1645298,2790,2790,54.18234253,7.230871677,0,80.86956787
176,spk00038,RAW_SPK00038_M_P2141_L001_01_01_99_20180323_203846.wav,train,0,672,0.005728047,13.87076855,2850,2850,63.84438705,0,0,78.51239777
268,spk00059,RAW_SPK00059_F_P2105_L001_01_01_99_20180326_152333.wav,train,496,1408,0.027154652,33.28767395,2150,2150,47.5178566,0,0,74.39446259
269,spk00059,RAW_SPK00059_F_P2119_L001_01_01_99_20180326_152348.wav,train,592,1408,0.003104554,43.80674362,4670,4670,40.83239365,0,0,60.72821808
270,spk00059,RAW_SPK00059_F_P2136_L001_01_01_99_20180326_152411.wav,train,464,1232,0.013460855,36.54970169,3610,3610,44.61067963,0,0,74.74120331
271,spk00059,RAW_SPK00059_F_P2140_L001_01_01_99_20180326_152458.wav,train,704,1488,0.00342277,38.42855072,4780,4780,44.58194351,0,0,73.65177155
272,spk00059,RAW_SPK00059_F_P2141_L001_01_01_99_20180326_152511.wav,train,768,1552,0.011599009,31.57565689,3850,3850,48.32805634,0,0,88.50574493
273,spk00060,RAW_SPK00060_F_P2105_L001_01_01_99_20180326_164710.wav,train,336,1024,0.039070597,34.93771744,1520,1520,39.81076431,0,0,34.00447464
274,spk00060,RAW_SPK00060_F_P2119_L001_01_01_99_20180326_164726.wav,train,416,1072,0.044892299,35.27300644,3870,3870,44.13134766,0,0,84.31372833
275,spk00060,RAW_SPK00060_F_P2140_L001_01_01_99_20180326_164818.wav,train,288,880,0.00399082,28.34520531,2950,2950,49.60067368,0,0,80.60108948
276,spk00060,RAW_SPK00060_F_P2141_L001_01_01_99_20180326_164827.wav,train,416,1024,0.029512392,28.40480804,2550,2550,46.65094757,0,0,66.57963562
277,spk00061,RAW_SPK00061_F_P2105_L001_01_01_99_20180326_191331.wav,train,832,1616,0.008807025,30.44344139,1920,1920,43.97312546,0,0,62.33766174
278,spk00061,RAW_SPK00061_F_P2119_L001_01_01_99_20180326_191347.wav,train,896,1600,0.00789264,31.75127792,4340,4340,42.71808243,0,0,59.12806702
279,spk00061,RAW_SPK00061_F_P2136_L001_01_01_99_20180326_191409.wav,train,656,1504,0.004967926,30.2678299,3310,3310,42.29323196,0,0,67.96714783
280,spk00061,RAW_SPK00061_F_P2140_L001_01_01_99_20180326_191500.wav,train,560,1488,0.004158946,32.01159668,3850,3850,42.14172745,0.655605674,0,69.62025452
281,spk00061,RAW_SPK00061_F_P2141_L001_01_01_99_20180326_191512.wav,train,720,1568,0.004704492,30.98219872,3530,3530,44.43676758,0,0,71.02615356
282,spk00062,RAW_SPK00062_M_P2105_L001_01_01_99_20180326_192540.wav,train,368,896,0.027319737,32.73864365,1010,1010,40.41269684,0,0,61.5853653
283,spk00062,RAW_SPK00062_M_P2119_L001_01_01_99_20180326_192555.wav,train,480,1024,0.003052785,37.26323318,2880,2880,41.70831299,0,0,62.203022
284,spk00062,RAW_SPK00062_M_P2136_L001_01_01_99_20180326_192626.wav,train,432,928,0.008510767,29.36996078,1900,1900,43.33575821,0,0,73.92996216
285,spk00062,RAW_SPK00062_M_P2140_L001_01_01_99_20180326_192658.wav,train,384,944,0.004471582,38.94432831,560,560,38.50438309,0,0,45.52845383
286,spk00062,RAW_SPK00062_M_P2141_L001_01_01_99_20180326_192708.wav,train,528,1056,0.008039022,29.43158913,1650,1650,45.58032608,0,0,65.47618866
287,spk00063,RAW_SPK00063_F_P2119_L001_01_01_99_20180326_193310.wav,train,32,1264,0.008052891,36.36411667,4280,4280,60.29681396,0,0,75.48500824
288,spk00063,RAW_SPK00063_F_P2136_L001_01_01_99_20180326_193335.wav,train,416,1200,0.005676971,29.37697792,2510,2510,59.13583374,0,0,80.96774292
518,spk00038,RAW_SPK00038_M_P2141_L001_01_01_99_20180323_203846.wav,train,0,672,0.005728047,13.87076855,2850,2850,63.84438705,0,0,78.51239777
290,spk00065,RAW_SPK00065_M_P2119_L001_01_01_99_20180326_220858.wav,train,0,896,0.009753461,33.23464584,4390,4390,39.14635468,0,0,75.68965149
181,spk00039,RAW_SPK00039_M_P2141_L001_01_01_99_20180323_213838.wav,train,560,1216,0.008723517,20.3290863,2250,2250,57.76883316,0,0,77.05479431
292,spk00065,RAW_SPK00065_M_P2140_L001_01_01_99_20180326_221022.wav,train,0,800,0.005327321,31.43219948,3670,3670,41.63997269,0,0,82.28699493
293,spk00065,RAW_SPK00065_M_P2141_L001_01_01_99_20180326_221055.wav,train,128,912,0.005420466,27.10355377,2880,2880,42.54003143,0,0,89.16408539
294,spk00066,RAW_SPK00066_M_P2105_L001_01_01_99_20180326_220758.wav,train,400,912,0.012897288,35.81114197,1530,1530,44.56859207,0,0,78.46154022
295,spk00066,RAW_SPK00066_M_P2119_L001_01_01_99_20180326_220810.wav,train,416,992,0.018666791,45.07341385,3790,3790,40.86899567,0,0,66.37477875
296,spk00066,RAW_SPK00066_M_P2136_L001_01_01_99_20180326_220828.wav,train,512,1072,0.009161186,31.54749489,2500,2500,49.10993195,0,0,77.39938354
297,spk00066,RAW_SPK00066_M_P2140_L001_01_01_99_20180326_220903.wav,train,432,976,0.021199079,30.34705734,3240,3240,53.8443985,0,0,85.26316071
298,spk00066,RAW_SPK00066_M_P2141_L001_01_01_99_20180326_220911.wav,train,512,928,0.017355313,31.64008522,2410,2410,47.91489792,0,0,76.99680328
299,spk00067,RAW_SPK00067_M_P2105_L001_01_01_99_20180326_225411.wav,train,624,1328,0.009097704,29.19535255,1990,1990,41.21737289,0,0,70.81850433
300,spk00067,RAW_SPK00067_M_P2119_L001_01_01_99_20180326_225429.wav,train,112,1040,0.004033091,31.42043877,3240,3240,41.24796677,0,0,73.97260284
301,spk00067,RAW_SPK00067_M_P2136_L001_01_01_99_20180326_225450.wav,train,96,1024,0.015383561,31.30459785,3390,3390,41.20782471,0,0,81.68674469
523,spk00039,RAW_SPK00039_M_P2141_L001_01_01_99_20180323_213838.wav,train,560,1216,0.008723517,20.3290863,2250,2250,57.76883316,0,0,77.05479431
185,spk00040,RAW_SPK00040_M_P2140_L001_01_01_99_20180323_231802.wav,train,912,1616,0.764816017,21.74289703,3960,3960,55.29203415,0,0,73.33333588
304,spk00068,RAW_SPK00068_M_P2105_L001_01_01_99_20180327_011145.wav,train,512,1136,0.012219033,32.61529922,1440,1440,46.79798508,4.646551609,0,63.15789413
305,spk00068,RAW_SPK00068_M_P2119_L001_01_01_99_20180327_011156.wav,train,432,1024,0.009478009,28.3993988,3310,3310,46.50886917,2.13992548,0,82.95738983
527,spk00040,RAW_SPK00040_M_P2140_L001_01_01_99_20180323_231802.wav,train,912,1616,0.764816017,21.74289703,3960,3960,55.29203415,0,0,73.33333588
